0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,label
0.3358185,0.45015854,0.8265167,0.7474215,0.60109794,0.7288823,0.58925366,0.78365475,0.64731205,0.73893607,0.65708035,0.45166546,0.59062105,0.63522923,0.5642705,0.6225583,0.6660694,0.46063432,0.4982918,0.6074644,0.5910964,0.72620964,0.62773305,0.6061135,0.49289432,0.58121127,0.6365324,0.6560924,0.6305539,0.4561926,0.66052645,0.74809515,0.63994765,0.7001834,0.5787013,0.47587407,0
0.3230944,0.40318474,0.7030787,0.5906339,0.47826812,0.5480878,0.41166356,0.6275834,0.4961006,0.638394,0.48451856,0.34677213,0.4816812,0.44453493,0.42027825,0.5403446,0.5373275,0.3929294,0.39007774,0.5066212,0.5056329,0.555489,0.52642936,0.5435389,0.49008796,0.5071306,0.53211415,0.56609184,0.5181986,0.4250267,0.5496834,0.65716183,0.45405984,0.56859493,0.49382555,0.4158842,0
0.34462294,0.47940588,0.7372477,0.64426017,0.5656597,0.55641985,0.48020157,0.728485,0.5692031,0.7274509,0.60564065,0.44577757,0.51849115,0.53053343,0.5106209,0.63092786,0.6143434,0.36947635,0.48876378,0.5783008,0.5931348,0.6566273,0.60381025,0.56476927,0.5073506,0.57321525,0.5422066,0.6584299,0.5838494,0.47681934,0.6596955,0.74300027,0.5673833,0.7117024,0.50770456,0.4975976,0
0.35549504,0.48192617,0.78660184,0.72924346,0.5581118,0.60393846,0.5134434,0.74310005,0.57927555,0.7138113,0.6487847,0.45285723,0.55393785,0.5699965,0.5315183,0.68246275,0.611968,0.38632894,0.49686128,0.5811547,0.6074612,0.6796121,0.6125059,0.6086487,0.5271524,0.5483444,0.58413833,0.6504126,0.57816046,0.5236723,0.6986999,0.74392176,0.62080055,0.7219494,0.52264464,0.47744447,0
0.46278858,0.4952462,0.8407687,0.77036387,0.5552094,0.7102874,0.52300406,0.7753774,0.62442607,0.78292036,0.6517844,0.51410675,0.5888059,0.6181416,0.5905183,0.6098142,0.6900335,0.48681605,0.55952424,0.6587283,0.661549,0.7017725,0.6994462,0.6689797,0.59230524,0.553019,0.6411406,0.72303754,0.6366424,0.61780006,0.71389914,0.8005253,0.65522313,0.7017765,0.6009938,0.4841411,0
0.23928264,0.35133073,0.62309897,0.5629211,0.4140463,0.468155,0.35128042,0.5275685,0.41788554,0.55764574,0.43092716,0.2790809,0.44712007,0.43239287,0.379752,0.48017424,0.49249363,0.31020245,0.36138564,0.46719185,0.4328606,0.5373627,0.464231,0.46102652,0.38129982,0.43174118,0.43442473,0.47337452,0.47056323,0.36617112,0.50545365,0.5405655,0.40961823,0.49601153,0.41900635,0.33698475,0
0.37963763,0.46067333,0.7707066,0.70462704,0.5572791,0.60570794,0.47868147,0.7332847,0.62104696,0.74970335,0.5982953,0.4702394,0.5276163,0.54154617,0.5586107,0.64787465,0.6463119,0.40387568,0.46943906,0.63628525,0.6169099,0.6276456,0.62905574,0.59865904,0.49152365,0.58843565,0.5606286,0.6723179,0.62681055,0.5269655,0.66903836,0.78315574,0.57152724,0.73518705,0.6042344,0.5060122,0
0.36903802,0.4525438,0.753177,0.7496297,0.5774903,0.654593,0.5609937,0.79967713,0.60921454,0.7717118,0.58308333,0.5230962,0.5310963,0.61187184,0.5160588,0.65871185,0.69358104,0.4584866,0.55336815,0.6519389,0.6301159,0.71666336,0.69561434,0.5902977,0.5682698,0.5867603,0.564642,0.6737589,0.6281035,0.51195365,0.74525595,0.7544683,0.5683868,0.7044236,0.54763514,0.5346686,0
0.35474965,0.46400028,0.789206,0.72950804,0.53477395,0.59905195,0.49406275,0.7616078,0.59617925,0.7293458,0.6515014,0.4231371,0.5723155,0.63191324,0.5207783,0.6039118,0.6101459,0.4458994,0.45175043,0.5888385,0.5454109,0.6922719,0.60968107,0.639853,0.5238946,0.6039735,0.61203504,0.6588655,0.59430265,0.4507954,0.67632437,0.77245367,0.6156993,0.67867565,0.54965794,0.45475394,0
0.30688038,0.4512002,0.74676234,0.70967656,0.52080756,0.5329045,0.4658994,0.7227364,0.5588635,0.6891591,0.5754765,0.41826636,0.49584356,0.544207,0.5182852,0.61501807,0.5761148,0.3984483,0.4820244,0.54068875,0.5873369,0.6595098,0.56459904,0.5868933,0.5227377,0.5239442,0.57004005,0.65727687,0.57709515,0.45205173,0.6824718,0.69173974,0.5553583,0.6705049,0.47154877,0.4708898,0
0.32034242,0.49668276,0.748822,0.6819598,0.5668322,0.6460812,0.5101771,0.7236092,0.58639777,0.72018313,0.5571437,0.4912692,0.5250278,0.5920514,0.5142523,0.61626226,0.62111664,0.4181958,0.4675817,0.57117194,0.5433321,0.6832183,0.62665546,0.5811814,0.47372517,0.5818485,0.57178235,0.64752597,0.6174549,0.49757868,0.6594423,0.72983307,0.5878536,0.67569023,0.4775932,0.44661418,0
0.38098463,0.4227675,0.7734708,0.67936,0.47352022,0.6497686,0.50455827,0.7009755,0.54605335,0.7159252,0.6205365,0.43022963,0.5408377,0.5578176,0.54684764,0.60478157,0.5863273,0.41216272,0.4764929,0.58578396,0.5523216,0.65352285,0.57239825,0.61022073,0.5401499,0.5583297,0.5945506,0.6477604,0.599616,0.45597804,0.67125916,0.7362883,0.57453173,0.6446896,0.50976235,0.45132324,0
0.3153664,0.4569505,0.7853268,0.7295099,0.5806834,0.6699821,0.49509043,0.75648576,0.54449743,0.7178505,0.6122868,0.45169237,0.5388936,0.5240307,0.5011981,0.64416945,0.64012665,0.44741997,0.5141934,0.55423784,0.60139024,0.66305244,0.5675552,0.539726,0.48230502,0.52174664,0.5761515,0.63711375,0.62175417,0.43876305,0.6647294,0.7331509,0.5948317,0.6769945,0.5174115,0.51248133,0
0.42308065,0.5226153,0.7847275,0.7486509,0.6172264,0.62436646,0.557487,0.792825,0.6261797,0.7812595,0.662223,0.5028154,0.5572553,0.58987504,0.53192043,0.67735875,0.6648067,0.49555025,0.51445943,0.66902393,0.62132895,0.6573405,0.69163895,0.630339,0.6155063,0.6013759,0.63954467,0.6647826,0.62464976,0.5035828,0.73152333,0.7490909,0.63014644,0.7108617,0.6076328,0.5410129,0
0.38777167,0.49709764,0.83269125,0.7492296,0.5926676,0.64905,0.4562962,0.76486075,0.58854115,0.7328079,0.6235042,0.48158106,0.6061646,0.678717,0.55190545,0.7034696,0.67003906,0.46525943,0.4922786,0.61880785,0.6060232,0.74276525,0.61470157,0.66447854,0.5736944,0.573098,0.6787507,0.71668553,0.67270917,0.53356916,0.70999795,0.7732979,0.6326958,0.7113059,0.5678188,0.46996972,0
0.3229542,0.45469236,0.7829525,0.75659066,0.5520064,0.677664,0.5666115,0.77309436,0.57240623,0.7408128,0.6120053,0.43914217,0.580767,0.6646557,0.55954397,0.639862,0.66504806,0.45833918,0.4683283,0.5973211,0.6236861,0.71739256,0.6127848,0.6222545,0.53793454,0.5495233,0.66212,0.6866614,0.61622494,0.504084,0.74744815,0.76520634,0.6481044,0.6984838,0.5794087,0.5060761,0
0.34328,0.44041637,0.7419878,0.67766404,0.53827596,0.62615997,0.49981958,0.70594853,0.58268416,0.6945265,0.59057933,0.44264504,0.5005331,0.5381697,0.52325153,0.5621489,0.5984294,0.37529105,0.43738604,0.5254768,0.56355315,0.65478843,0.5722105,0.53964484,0.4763638,0.56345266,0.539584,0.63578516,0.52771586,0.5007137,0.60312325,0.7365495,0.53942025,0.6611416,0.50742817,0.44121027,0
0.27940795,0.40376434,0.6780634,0.64983934,0.5005065,0.5530481,0.4523067,0.67474496,0.520578,0.6711529,0.49940833,0.3961705,0.480707,0.469199,0.46179733,0.51248866,0.5500557,0.37189418,0.41000086,0.4783205,0.5013821,0.59164596,0.49493337,0.50697327,0.4440932,0.46939793,0.50850815,0.6021016,0.5322753,0.4978306,0.5961571,0.6845497,0.4789641,0.59500337,0.4690747,0.41015282,0
0.3177454,0.47318876,0.781736,0.7384942,0.6044803,0.6243793,0.5220213,0.73676205,0.6112787,0.723506,0.5833548,0.41403076,0.5453067,0.5630058,0.5482254,0.59933436,0.6657656,0.4391316,0.46560588,0.5434414,0.62669504,0.7074091,0.67585015,0.5713232,0.5655577,0.548648,0.59008133,0.6794258,0.61241376,0.4859917,0.67295563,0.7300178,0.555793,0.6531239,0.5266313,0.47201842,0
0.26135477,0.42136055,0.6761216,0.5701562,0.46188122,0.47485778,0.35801604,0.6175805,0.4336031,0.6156332,0.455269,0.39682987,0.3812161,0.4680332,0.43591353,0.56613064,0.54704016,0.25224724,0.37563765,0.4220313,0.4993085,0.5992088,0.5135786,0.50676703,0.43973228,0.49051785,0.46750844,0.57822174,0.50759614,0.38320434,0.61323726,0.6548209,0.43289548,0.6047821,0.39711598,0.36260843,0
0.35892296,0.3941996,0.7672689,0.6525588,0.48806787,0.60357934,0.45405015,0.7059678,0.51634365,0.67740285,0.5907468,0.50308144,0.5188985,0.57223564,0.5182933,0.5644569,0.58830523,0.37168917,0.4543683,0.49411634,0.52513164,0.6374566,0.5757318,0.5613268,0.48765928,0.5270783,0.54694146,0.62238264,0.5684584,0.43138233,0.6496192,0.72718143,0.47846764,0.63075256,0.5067627,0.4044268,0
0.35780635,0.4424618,0.79857016,0.7148591,0.5741,0.70848006,0.548913,0.72737336,0.55976814,0.74032307,0.5733515,0.51816726,0.57223815,0.6335478,0.5855869,0.5887194,0.6707904,0.43695655,0.49234942,0.55141354,0.6029364,0.7337581,0.5815358,0.579457,0.57649785,0.5431383,0.6331794,0.6788845,0.65456545,0.5392069,0.7182608,0.7747618,0.57557327,0.6829174,0.57440877,0.5214289,0
0.36076295,0.51497495,0.7585843,0.73057055,0.6126506,0.59280014,0.5450245,0.7830668,0.6059139,0.7795175,0.6166725,0.47810936,0.5584765,0.5775069,0.5538857,0.64830804,0.6496324,0.4297986,0.46286535,0.6121551,0.6510609,0.71733224,0.6863422,0.5742804,0.58181506,0.55462414,0.62134826,0.721343,0.6257775,0.5511205,0.7426735,0.7715836,0.6066774,0.73406184,0.54601014,0.49422467,0
0.31775996,0.36806792,0.78632534,0.72381496,0.48329562,0.6596018,0.48167014,0.7499546,0.5289423,0.70924664,0.5481247,0.4314029,0.49363497,0.6499223,0.55034184,0.6279804,0.64931554,0.4754235,0.4849585,0.52327603,0.5351534,0.70359373,0.5574983,0.57459295,0.4511171,0.5228114,0.60795754,0.62461394,0.6014353,0.4943172,0.6991817,0.73647326,0.5927056,0.67886347,0.5485058,0.4942258,0
0.26083508,0.456653,0.7413265,0.6571215,0.5507224,0.5430013,0.4347512,0.6988858,0.4921213,0.66204286,0.5049135,0.3750044,0.47866783,0.5232098,0.4808631,0.5740822,0.592049,0.38749978,0.40119565,0.46549356,0.52027893,0.61956644,0.5515385,0.5400298,0.49576977,0.5398633,0.52681255,0.6167475,0.5486682,0.44242746,0.62423444,0.6805906,0.506079,0.6581689,0.50535357,0.45020786,0
0.3702258,0.5386733,0.81782156,0.7925712,0.6220369,0.6296438,0.5152137,0.8207525,0.5979132,0.7501234,0.63132024,0.48634866,0.62474847,0.648033,0.5353857,0.6728341,0.7028173,0.45948723,0.50806236,0.5792598,0.6094069,0.7398714,0.66947514,0.6472855,0.6318572,0.6186233,0.64865243,0.7383566,0.65461826,0.5200764,0.7565124,0.77920115,0.6390023,0.67337567,0.57907426,0.49391457,0
0.3332352,0.5059867,0.8013517,0.77327824,0.5894918,0.68876743,0.5896808,0.7575269,0.59841174,0.7473282,0.5969707,0.4686194,0.6103765,0.69342333,0.58304995,0.707959,0.6278898,0.43780565,0.51440406,0.6237672,0.6208129,0.74915344,0.69005847,0.6255719,0.5627902,0.612487,0.69230807,0.6633766,0.61589575,0.5283974,0.7673339,0.7618908,0.68061066,0.7168718,0.5592771,0.52154905,0
0.3415979,0.47838572,0.80871344,0.7542679,0.6337683,0.7069016,0.5985353,0.791411,0.5928069,0.712979,0.61015207,0.5264427,0.5700062,0.6388488,0.55414057,0.63776016,0.6223396,0.43762714,0.48880115,0.5327271,0.6286114,0.73110676,0.69197345,0.5433368,0.56885606,0.63350034,0.6037243,0.65433025,0.6662586,0.5091045,0.7356716,0.77534175,0.58736205,0.72043204,0.54819655,0.5437817,0
0.2941325,0.38861248,0.7544588,0.671654,0.4759517,0.6102961,0.47597116,0.68798643,0.5217337,0.6838606,0.5390931,0.38765627,0.46806705,0.5648662,0.51470727,0.60360575,0.5797393,0.3729014,0.41997504,0.52581465,0.53551215,0.6651601,0.55249345,0.5297341,0.43086553,0.52872545,0.5779496,0.58469814,0.55319136,0.44490018,0.65560853,0.69592214,0.5644774,0.6587448,0.48385558,0.4245441,0
0.32292545,0.47404128,0.7722643,0.69873005,0.521501,0.60289574,0.501494,0.7407961,0.50122386,0.6990167,0.53888273,0.39079916,0.52315116,0.5464313,0.44441018,0.6209565,0.6065715,0.4052274,0.4304772,0.5304497,0.56702703,0.6575047,0.57990515,0.5513921,0.4784394,0.5076597,0.56415343,0.634258,0.57359004,0.5037773,0.6648008,0.68298507,0.5681781,0.69328105,0.5035395,0.49199396,0
0.39784104,0.44418356,0.7708073,0.6884875,0.49948704,0.5746753,0.5038487,0.7519244,0.5476734,0.72294307,0.58689964,0.47098947,0.48630425,0.57934016,0.51582146,0.6275332,0.6518071,0.4183747,0.46760038,0.59019715,0.58083063,0.6716099,0.6260513,0.59722114,0.5776677,0.57898355,0.5645453,0.63711214,0.5772668,0.47640747,0.67413676,0.73062074,0.534424,0.6537162,0.5168891,0.44535398,0
0.3533448,0.36046645,0.7423238,0.6792355,0.4587425,0.6391003,0.5144412,0.68572944,0.5392238,0.6831291,0.55843973,0.44295472,0.5415478,0.62138283,0.53598243,0.596065,0.6153576,0.36040762,0.4637247,0.57308346,0.5252911,0.6597213,0.5844676,0.5598624,0.49856418,0.5454379,0.5328703,0.57082087,0.57692826,0.46696663,0.6500924,0.7151058,0.54817075,0.5902103,0.5104117,0.4199111,0
0.27872857,0.39726683,0.7517572,0.66281617,0.513358,0.60704255,0.42979515,0.7073694,0.52117777,0.6438887,0.551032,0.3824662,0.46827587,0.5746883,0.52418244,0.5769885,0.5867955,0.40500876,0.4237116,0.4154684,0.5217412,0.6332953,0.57797474,0.5252558,0.39129436,0.5459109,0.5237629,0.564596,0.56137425,0.35926336,0.626768,0.6954931,0.539564,0.65050876,0.5054229,0.43359518,0
0.3670096,0.49039033,0.79334766,0.74164265,0.63654894,0.60860485,0.52261734,0.79762214,0.6165272,0.74907047,0.6567359,0.49520686,0.58822083,0.63617027,0.5611225,0.6962873,0.65294385,0.4488504,0.51193875,0.61309075,0.6295743,0.7223694,0.64084417,0.590903,0.56919426,0.60871434,0.64088327,0.7292358,0.6050364,0.51830894,0.724262,0.81673867,0.63466763,0.75472856,0.5436171,0.5463235,0
0.40328318,0.48850355,0.8269506,0.71895653,0.59596187,0.676755,0.48710302,0.7505044,0.58841544,0.7723864,0.60266006,0.4553188,0.5312105,0.53710866,0.5685549,0.62399817,0.6710235,0.4770789,0.5071734,0.6231377,0.5856955,0.6759649,0.5977797,0.58884287,0.5336431,0.51455003,0.6103208,0.6678631,0.64470047,0.51987296,0.68379015,0.7584034,0.56427765,0.6944476,0.59236455,0.5080622,0
0.3602821,0.48532465,0.8245244,0.7484809,0.59102565,0.6141063,0.48806685,0.7896343,0.63748974,0.75669575,0.618711,0.5431752,0.5450294,0.6393489,0.5314888,0.7343993,0.675117,0.44311208,0.48871318,0.63447714,0.61942697,0.7170102,0.58738905,0.62307596,0.5441386,0.60814744,0.6655168,0.70007503,0.63573444,0.52753973,0.7194664,0.7770162,0.5948796,0.74225694,0.53219074,0.55271953,0
0.32328016,0.43861082,0.75670683,0.7012746,0.58955294,0.61212534,0.5084471,0.73442215,0.5656795,0.70134926,0.61596394,0.4791084,0.5156161,0.520048,0.5425746,0.6172301,0.60329646,0.40637735,0.51795006,0.6094594,0.6258362,0.6758827,0.61222434,0.5934539,0.55973196,0.5110836,0.5837518,0.6474266,0.59772587,0.43168435,0.6954285,0.7608267,0.53227144,0.6836952,0.53016925,0.5070849,0
0.37194178,0.483232,0.83427745,0.7656513,0.6189104,0.65271926,0.56062204,0.78011507,0.6080418,0.7455094,0.65449977,0.47321102,0.5807596,0.61947757,0.6059943,0.6479977,0.6382499,0.479414,0.5037895,0.5330677,0.6116745,0.7209595,0.6562786,0.6141932,0.5925714,0.5694091,0.65315497,0.7085704,0.6472473,0.5121291,0.7409084,0.782318,0.63000375,0.7085526,0.5651951,0.50982547,0
0.306353,0.42813715,0.70314634,0.6275581,0.48372987,0.5327748,0.48431662,0.69144714,0.55343914,0.704957,0.54066753,0.41058192,0.50072986,0.5335202,0.49002922,0.5943956,0.5826073,0.388304,0.425967,0.55378675,0.54741395,0.6187093,0.56119865,0.5388429,0.45799556,0.47398153,0.5699559,0.62212276,0.52993244,0.47467804,0.631174,0.69499034,0.5701103,0.66228354,0.48575622,0.49479222,0
0.4199184,0.46742982,0.8282665,0.73594326,0.5147317,0.6818936,0.5610989,0.76538235,0.58227205,0.7752198,0.6368957,0.5052947,0.55507493,0.630194,0.60428584,0.70763135,0.65507686,0.41778028,0.56162095,0.63331646,0.65128005,0.7244716,0.65388125,0.67884344,0.5841703,0.55923533,0.6593282,0.70477045,0.64758116,0.5225518,0.7574243,0.81040525,0.63943124,0.741246,0.57584375,0.5251724,0
0.27377003,0.4102944,0.7444612,0.68812436,0.47675356,0.57694757,0.449495,0.70391524,0.5622704,0.6929725,0.5520506,0.3866113,0.4936631,0.53936636,0.50781435,0.59357256,0.6025214,0.37680006,0.45863777,0.4946795,0.5243731,0.6296418,0.4926224,0.59106404,0.41509286,0.5081075,0.5380266,0.63513607,0.5707041,0.4535171,0.624854,0.7279235,0.59351903,0.6440699,0.5154755,0.4260559,0
0.29424635,0.45403448,0.73486614,0.6601112,0.50606894,0.55341583,0.42263213,0.7074762,0.48648047,0.6826321,0.5206574,0.44967863,0.45567203,0.48750004,0.47525847,0.58842826,0.5849084,0.3781816,0.4962356,0.5329727,0.574703,0.6369881,0.57018703,0.5853437,0.49060598,0.4812525,0.57460725,0.6232608,0.56549454,0.50761753,0.6812198,0.6995509,0.5021808,0.65880585,0.5128118,0.435371,0
0.30685985,0.40636206,0.67751116,0.60691386,0.41450247,0.5571036,0.44343126,0.6565322,0.48807153,0.6921035,0.48287305,0.4466069,0.4376016,0.4942028,0.4804978,0.588372,0.59916073,0.34962648,0.44140875,0.53065187,0.532598,0.611324,0.48602715,0.5144339,0.41040704,0.47084737,0.48883095,0.5891533,0.56325984,0.5150162,0.6291598,0.68069696,0.47642416,0.65219176,0.48709753,0.42778018,0
0.29056573,0.39577633,0.7533383,0.64547,0.426832,0.58406776,0.4468628,0.67372453,0.54206944,0.6746215,0.53829765,0.39932823,0.45435512,0.50530046,0.52108175,0.5471093,0.5873651,0.3471737,0.41243538,0.5211762,0.5600454,0.61308205,0.5616122,0.5825508,0.4998804,0.5026586,0.54904014,0.63923246,0.5454108,0.45496592,0.6316229,0.7197328,0.52342564,0.6388189,0.5250706,0.4029096,0
0.2776632,0.40994328,0.69835633,0.595011,0.4225925,0.49972272,0.43402633,0.6745632,0.5351222,0.661458,0.55670524,0.34235635,0.42674622,0.5007484,0.46271378,0.53093445,0.5475484,0.33745933,0.38028675,0.50445104,0.405961,0.5819117,0.48994207,0.54416066,0.3608807,0.5273033,0.4886974,0.52146345,0.4677767,0.40115017,0.5538802,0.6523794,0.48840833,0.59626937,0.46052098,0.3424279,0
0.3141033,0.41649073,0.7258217,0.6577554,0.46588817,0.5609352,0.42460617,0.6656344,0.50344044,0.68977946,0.5214147,0.43207934,0.4670327,0.51140267,0.48562944,0.6123745,0.6088042,0.37407693,0.48374885,0.5448246,0.57044566,0.6722213,0.53804445,0.5423527,0.43783224,0.49095857,0.5450364,0.5672647,0.5706204,0.45724404,0.63944274,0.6510264,0.519397,0.63441676,0.49677074,0.46054754,0
0.35841706,0.4205097,0.78571653,0.7137037,0.530365,0.6549115,0.5028708,0.7507413,0.5787971,0.7319429,0.5683307,0.45156473,0.51433074,0.5549959,0.517316,0.6141909,0.6329088,0.44760135,0.49470288,0.5479567,0.54270387,0.6445796,0.59316105,0.5610585,0.51207155,0.558135,0.5647993,0.6335364,0.61818516,0.44892147,0.6831704,0.75361204,0.5702444,0.67010134,0.54430145,0.4797901,0
0.30151966,0.41698235,0.71620303,0.6661297,0.52884233,0.6020698,0.4471209,0.69386715,0.5365071,0.7101982,0.5264294,0.42321762,0.4651392,0.5699803,0.5061379,0.5811825,0.59133065,0.38294712,0.46927682,0.5509055,0.5192258,0.65965706,0.5734829,0.5278325,0.4915874,0.52853876,0.54899883,0.62052864,0.5541487,0.41779587,0.63829577,0.70951957,0.5113531,0.6032418,0.468909,0.41305512,0
0.33269662,0.46743307,0.80646557,0.75245845,0.55751824,0.67036796,0.52228093,0.76289105,0.5847438,0.7590855,0.6444046,0.47262338,0.56840205,0.5964166,0.5208915,0.6093919,0.64873993,0.45878506,0.47219518,0.5806466,0.6106511,0.7278217,0.65142286,0.60427743,0.5355288,0.5477617,0.61817044,0.6538537,0.57848865,0.58994424,0.6897483,0.7494275,0.586881,0.68191314,0.5604094,0.44234177,0
0.4295322,0.53183895,0.88651985,0.8351728,0.6569119,0.77315104,0.6056278,0.85024744,0.6437586,0.7953114,0.75200284,0.64469594,0.6658635,0.74682456,0.62317055,0.7072397,0.7185973,0.539772,0.5659625,0.6591434,0.6900658,0.802219,0.72403485,0.691704,0.68849903,0.59645534,0.7464912,0.7725177,0.70411676,0.6043923,0.8090315,0.8458302,0.68624336,0.74186534,0.6346399,0.5849341,0
0.29800102,0.45535362,0.7765268,0.71509,0.5577304,0.6735375,0.5539912,0.75807494,0.5610775,0.7308748,0.59736735,0.43152887,0.52880394,0.533943,0.5306053,0.6061258,0.60641485,0.40673202,0.48412514,0.5477585,0.5955116,0.6814335,0.62818414,0.58543736,0.5522549,0.5743443,0.5951626,0.65904415,0.616778,0.5165177,0.72581017,0.75860053,0.5866225,0.6705486,0.5642006,0.45284522,0
0.28345704,0.45643443,0.78401005,0.75043553,0.5706308,0.7288674,0.53955233,0.76262194,0.5576479,0.73980945,0.6066089,0.4841045,0.55879104,0.6183018,0.5146555,0.68322086,0.618235,0.44281378,0.5254142,0.5666028,0.6192714,0.7103539,0.6192836,0.601975,0.48163897,0.56590164,0.6344661,0.6459286,0.65467983,0.4994359,0.74678236,0.7531086,0.6194902,0.69764394,0.5455133,0.50012773,0
0.35181707,0.48601505,0.7849361,0.7276554,0.5753703,0.6568798,0.4665245,0.7429384,0.551076,0.73501986,0.64278656,0.50474995,0.53540844,0.5689692,0.5453879,0.6355493,0.62658876,0.48319378,0.57970166,0.615988,0.62273216,0.70718557,0.6296275,0.59901106,0.55232114,0.4963044,0.6090315,0.65185845,0.6317452,0.51212865,0.7149596,0.7457666,0.6073466,0.6811996,0.568303,0.51109314,0
0.27063683,0.42817372,0.70825505,0.60799783,0.51286775,0.5290323,0.44667435,0.6575226,0.49944064,0.6441548,0.48411068,0.36818236,0.45780194,0.51588166,0.48105562,0.5161396,0.5995371,0.3778686,0.43393937,0.48708162,0.471509,0.62360984,0.5413332,0.5119962,0.4187337,0.50406545,0.5066251,0.5625382,0.5663455,0.42119175,0.5979385,0.6357277,0.44911253,0.6302915,0.5248919,0.4218176,0
0.30128112,0.41364858,0.6893644,0.65646076,0.5071617,0.5232892,0.40820843,0.6785501,0.49949667,0.64770156,0.51289254,0.3652723,0.47952938,0.5284474,0.47231808,0.52965224,0.5812546,0.40381667,0.43405613,0.5809739,0.5603547,0.6277047,0.5777327,0.5166533,0.4477464,0.48587054,0.47072676,0.6076598,0.48994634,0.4489852,0.5680244,0.6535057,0.52599907,0.6282776,0.47648996,0.39430317,0
0.2766289,0.39052123,0.67804873,0.66169727,0.48609188,0.5422409,0.46945947,0.711714,0.5303801,0.7171366,0.50664407,0.42838755,0.46575618,0.51024014,0.4727905,0.554945,0.60444987,0.41221258,0.4152381,0.5626615,0.56137216,0.60891193,0.59377366,0.48829955,0.43446368,0.5227886,0.49523902,0.60919726,0.540854,0.51645464,0.65412253,0.69268674,0.49354175,0.6735151,0.51145977,0.4479135,0
0.31889105,0.4335295,0.766669,0.6999095,0.5380432,0.65922284,0.51603085,0.7367699,0.57387245,0.73400205,0.564894,0.47142312,0.49322757,0.60843325,0.55010086,0.6396339,0.6170459,0.3879641,0.45099044,0.486799,0.57099396,0.6951624,0.586683,0.5496147,0.43145266,0.56362474,0.5919768,0.63251644,0.5834945,0.53071755,0.67761904,0.7629372,0.6107146,0.70558184,0.5097397,0.46897146,0
0.33781403,0.36233783,0.74420017,0.6644076,0.47588578,0.6098432,0.47057343,0.65026605,0.53281087,0.65832424,0.5666245,0.39241287,0.5149566,0.6227265,0.55904484,0.53833747,0.5443399,0.43571422,0.4180373,0.5054035,0.5217569,0.6699673,0.5678538,0.53526676,0.4612744,0.5010643,0.5444313,0.5485326,0.58861446,0.39929673,0.62197125,0.70010406,0.56777513,0.6378301,0.48373857,0.4225476,0
0.29026347,0.4171433,0.7737719,0.6984279,0.532051,0.5917159,0.46585998,0.7377142,0.5507222,0.7089663,0.55648,0.40685737,0.4968554,0.5895182,0.4653616,0.64969516,0.6637971,0.40159598,0.4344929,0.59773344,0.5731451,0.65799314,0.6034187,0.48867014,0.4208093,0.56593305,0.543686,0.6034619,0.5564099,0.42593974,0.6541661,0.7010232,0.51787305,0.6964329,0.52021015,0.48642358,0
0.28855526,0.48784572,0.79209465,0.7571162,0.60283583,0.66875035,0.49710253,0.7799496,0.54999524,0.7093542,0.5885619,0.50997514,0.4925808,0.64164203,0.56224364,0.69634956,0.6526777,0.4638099,0.524927,0.5413423,0.57001436,0.72007596,0.60743093,0.56564605,0.49013627,0.60103786,0.61645764,0.6596702,0.6282493,0.44661906,0.7184777,0.7552969,0.58724535,0.7041176,0.5432552,0.49121672,0
0.31114513,0.5262389,0.82312626,0.75085646,0.6487642,0.71498704,0.55316055,0.78945583,0.57867426,0.76073545,0.60600203,0.47242546,0.5432367,0.57239014,0.53806835,0.68945485,0.65774447,0.43950257,0.5218553,0.60436314,0.62700856,0.717028,0.67371935,0.57173264,0.5513785,0.56051886,0.6305262,0.6910476,0.6412742,0.51535267,0.74098086,0.78232723,0.61135286,0.74688596,0.54191625,0.5444119,0
0.28764862,0.3934374,0.73232824,0.6210434,0.5026659,0.5477596,0.4826259,0.7176227,0.553024,0.6780934,0.53007907,0.4343883,0.48316643,0.5218284,0.48719677,0.606604,0.5894126,0.3405718,0.46535096,0.4939791,0.5028459,0.62634784,0.5404351,0.507963,0.42998445,0.5714477,0.47365847,0.602564,0.57891107,0.41319042,0.63755697,0.72393215,0.5220857,0.68248844,0.49434164,0.47640744,0
0.3286857,0.46557727,0.7806874,0.6730586,0.54859173,0.6349329,0.46195635,0.6956388,0.60935193,0.71279484,0.5872358,0.39114875,0.5451105,0.5439585,0.52095103,0.6150541,0.6147837,0.41288823,0.43598935,0.5495019,0.52286124,0.62946576,0.5233009,0.6104738,0.42807394,0.51597244,0.59575355,0.6130753,0.59749216,0.40922374,0.59673625,0.6875719,0.58858204,0.6342608,0.5416504,0.43169782,0
0.29694003,0.34730121,0.6442762,0.57126063,0.4257595,0.4922251,0.3679185,0.57157785,0.45577368,0.608094,0.4467867,0.39208788,0.40763226,0.4633257,0.47031167,0.46985114,0.5006009,0.3531454,0.36374128,0.4565825,0.46962988,0.5619507,0.45456725,0.46588537,0.39788222,0.45329118,0.47343472,0.52435493,0.4958858,0.40624315,0.5157079,0.6280833,0.4052699,0.56877315,0.4717953,0.38462737,0
